name,t_grass_serve_total,t_grass_serve_won,t_grass_receive_total,t_grass_receive_won,t_hard_serve_total,t_hard_serve_won,t_hard_receive_total,t_hard_receive_won,t_clay_serve_total,t_clay_serve_won,t_clay_receive_total,t_clay_receive_won,1_grass_serve_total,1_grass_serve_won,1_grass_receive_total,1_grass_receive_won,1_hard_serve_total,1_hard_serve_won,1_hard_receive_total,1_hard_receive_won,1_clay_serve_total,1_clay_serve_won,1_clay_receive_total,1_clay_receive_won,2_grass_serve_total,2_grass_serve_won,2_grass_receive_total,2_grass_receive_won,2_hard_serve_total,2_hard_serve_won,2_hard_receive_total,2_hard_receive_won,2_clay_serve_total,2_clay_serve_won,2_clay_receive_total,2_clay_receive_won,3_grass_serve_total,3_grass_serve_won,3_grass_receive_total,3_grass_receive_won,3_hard_serve_total,3_hard_serve_won,3_hard_receive_total,3_hard_receive_won,3_clay_serve_total,3_clay_serve_won,3_clay_receive_total,3_clay_receive_won,4_grass_serve_total,4_grass_serve_won,4_grass_receive_total,4_grass_receive_won,4_hard_serve_total,4_hard_serve_won,4_hard_receive_total,4_hard_receive_won,4_clay_serve_total,4_clay_serve_won,4_clay_receive_total,4_clay_receive_won,5_grass_serve_total,5_grass_serve_won,5_grass_receive_total,5_grass_receive_won,5_hard_serve_total,5_hard_serve_won,5_hard_receive_total,5_hard_receive_won,5_clay_serve_total,5_clay_serve_won,5_clay_receive_total,5_clay_receive_won,6_grass_serve_total,6_grass_serve_won,6_grass_receive_total,6_grass_receive_won,6_hard_serve_total,6_hard_serve_won,6_hard_receive_total,6_hard_receive_won,6_clay_serve_total,6_clay_serve_won,6_clay_receive_total,6_clay_receive_won,7_grass_serve_total,7_grass_serve_won,7_grass_receive_total,7_grass_receive_won,7_hard_serve_total,7_hard_serve_won,7_hard_receive_total,7_hard_receive_won,7_clay_serve_total,7_clay_serve_won,7_clay_receive_total,7_clay_receive_won,8_grass_serve_total,8_grass_serve_won,8_grass_receive_total,8_grass_receive_won,8_hard_serve_total,8_hard_serve_won,8_hard_receive_total,8_hard_receive_won,8_clay_serve_total,8_clay_serve_won,8_clay_receive_total,8_clay_receive_won,9_grass_serve_total,9_grass_serve_won,9_grass_receive_total,9_grass_receive_won,9_hard_serve_total,9_hard_serve_won,9_hard_receive_total,9_hard_receive_won,9_clay_serve_total,9_clay_serve_won,9_clay_receive_total,9_clay_receive_won,10_grass_serve_total,10_grass_serve_won,10_grass_receive_total,10_grass_receive_won,10_hard_serve_total,10_hard_serve_won,10_hard_receive_total,10_hard_receive_won,10_clay_serve_total,10_clay_serve_won,10_clay_receive_total,10_clay_receive_won,11_grass_serve_total,11_grass_serve_won,11_grass_receive_total,11_grass_receive_won,11_hard_serve_total,11_hard_serve_won,11_hard_receive_total,11_hard_receive_won,11_clay_serve_total,11_clay_serve_won,11_clay_receive_total,11_clay_receive_won,12_grass_serve_total,12_grass_serve_won,12_grass_receive_total,12_grass_receive_won,12_hard_serve_total,12_hard_serve_won,12_hard_receive_total,12_hard_receive_won,12_clay_serve_total,12_clay_serve_won,12_clay_receive_total,12_clay_receive_won,13_grass_serve_total,13_grass_serve_won,13_grass_receive_total,13_grass_receive_won,13_hard_serve_total,13_hard_serve_won,13_hard_receive_total,13_hard_receive_won,13_clay_serve_total,13_clay_serve_won,13_clay_receive_total,13_clay_receive_won,14_grass_serve_total,14_grass_serve_won,14_grass_receive_total,14_grass_receive_won,14_hard_serve_total,14_hard_serve_won,14_hard_receive_total,14_hard_receive_won,14_clay_serve_total,14_clay_serve_won,14_clay_receive_total,14_clay_receive_won,15_grass_serve_total,15_grass_serve_won,15_grass_receive_total,15_grass_receive_won,15_hard_serve_total,15_hard_serve_won,15_hard_receive_total,15_hard_receive_won,15_clay_serve_total,15_clay_serve_won,15_clay_receive_total,15_clay_receive_won,16_grass_serve_total,16_grass_serve_won,16_grass_receive_total,16_grass_receive_won,16_hard_serve_total,16_hard_serve_won,16_hard_receive_total,16_hard_receive_won,16_clay_serve_total,16_clay_serve_won,16_clay_receive_total,16_clay_receive_won,17_grass_serve_total,17_grass_serve_won,17_grass_receive_total,17_grass_receive_won,17_hard_serve_total,17_hard_serve_won,17_hard_receive_total,17_hard_receive_won,17_clay_serve_total,17_clay_serve_won,17_clay_receive_total,17_clay_receive_won,18_grass_serve_total,18_grass_serve_won,18_grass_receive_total,18_grass_receive_won,18_hard_serve_total,18_hard_serve_won,18_hard_receive_total,18_hard_receive_won,18_clay_serve_total,18_clay_serve_won,18_clay_receive_total,18_clay_receive_won
Q. Halys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,16,10,0,0,0,0,0,0,0,0,12,7,6,3,0,0,0,0,0,0,0,0,4,1,10,2,0,0,0,0,0,0,0,0,7,6,3,3,0,0,0,0,0,0,0,0,6,3,11,3,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,4,2,11,6,0,0,0,0,0,0,0,0,6,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0,0,0,6,3,8,2,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,4,2,8,3,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,6,4,13,0,0,0,0,0,0,0,0,0,4,4,13,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
S. Caruso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,2,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
M. Jaziri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,11,6,0,0,0,0,0,0,0,0,7,5,6,4,0,0,0,0,0,0,0,0,6,3,6,1,0,0,0,0,0,0,0,0,5,3,2,2,0,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,3,11,7,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,5,4,8,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,2,6,5,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,0,0,7,2,11,8,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,5,3,8,2,0,0,0,0
D. Sela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R. Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D. Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
J. Sousa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,13,7,0,0,0,0,0,0,0,0,10,8,6,3,0,0,0,0,0,0,0,0,2,2,7,3,0,0,0,0,0,0,0,0,8,6,3,1,0,0,0,0,0,0,0,0,4,3,7,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,0,0,0,0,0,5,4,4,3,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,4,2,1,0,0,0,0,0,0,0,0,1,1,6,2,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,2,0,5,3,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,4,3,15,7,0,0,0,0,0,0,0,0,3,3,8,5,0,0,0,0,0,0,0,0,1,1,7,4,0,0,0,0
D. Ferrer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,10,4,0,0,0,0,0,0,0,0,6,2,6,2,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,2,1,4,3,0,0,0,0,0,0,0,0,6,2,6,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0,0,0,5,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0,0,0,0,0,0,0,0,4,2,5,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0
A. Rublev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
V. Troicki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,10,3,0,0,0,0,0,0,0,0,6,4,7,2,0,0,0,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,5,4,5,3,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
A. Bolt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,19,6,0,0,0,0,0,0,0,0,11,8,13,3,0,0,0,0,0,0,0,0,8,3,6,3,0,0,0,0,0,0,0,0,8,3,10,5,0,0,0,0,0,0,0,0,6,3,6,3,0,0,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,0,3,2,5,1,0,0,0,0,0,0,0,0,8,5,8,2,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,6,5,4,1,0,0,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,6,5,3,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,8,3,5,3,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0
K. Anderson,0,0,0,0,9,7,9,3,0,0,0,0,0,0,0,0,19,13,19,4,0,0,0,0,0,0,0,0,13,5,15,5,0,0,0,0,0,0,0,0,6,1,4,1,0,0,0,0,0,0,0,0,5,5,11,4,0,0,0,0,0,0,0,0,9,7,7,2,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,7,1,10,5,0,0,0,0,0,0,0,0,6,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0,0,0,10,4,7,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,4,2,8,3,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0,10,5,8,4,0,0,0,0,0,0,0,0,5,2,4,3,0,0,0,0,0,0,0,0,5,1,4,3,0,0,0,0
K. Edmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,22,11,0,0,0,0,0,0,0,0,15,12,11,5,0,0,0,0,0,0,0,0,7,6,11,2,0,0,0,0,0,0,0,0,13,10,6,1,0,0,0,0,0,0,0,0,8,5,14,6,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,9,5,5,1,0,0,0,0,0,0,0,0,9,6,9,3,0,0,0,0,0,0,0,0,3,3,8,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,4,7,1,0,0,0,0,0,0,0,0,6,4,7,2,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,10,8,6,2,0,0,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0,0,0,9,6,7,1,0,0,0,0,0,0,0,0,6,3,6,2,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0
P. Kohlschreiber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,2,0,0,0,0,0,0,0,0,5,4,7,2,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,2,1,6,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,6,3,5,3,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0
Y. Nishioka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,18,5,0,0,0,0,0,0,0,0,13,10,13,5,0,0,0,0,0,0,0,0,6,1,5,3,0,0,0,0,0,0,0,0,10,6,8,3,0,0,0,0,0,0,0,0,4,2,7,0,0,0,0,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,6,3,10,4,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,4,4,6,4,0,0,0,0,0,0,0,0,5,3,4,2,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,3,6,4,0,0,0,0,0,0,0,0,3,2,4,2,0,0,0,0,0,0,0,0,4,2,15,8,0,0,0,0,0,0,0,0,2,2,7,3,0,0,0,0,0,0,0,0,2,2,8,2,0,0,0,0
N. Kicker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,14,8,4,2,0,0,0,0,0,0,0,0,8,3,2,1,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,0
J. Thompson,0,0,0,0,7,3,7,1,0,0,0,0,0,0,0,0,14,8,16,4,0,0,0,0,0,0,0,0,8,3,12,4,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,3,2,8,1,0,0,0,0,0,0,0,0,8,6,8,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,2,7,2,0,0,0,0,0,0,0,0,7,4,5,2,0,0,0,0,0,0,0,0,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,2,0,0,0,0,0,0,0,0,6,4,5,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,3,5,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,12,7,17,6,0,0,0,0,0,0,0,0,7,4,11,6,0,0,0,0,0,0,0,0,5,3,6,1,0,0,0,0
G. Muller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,6,1,5,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,4,1,0,0,0,0
G. Dimitrov,0,0,0,0,6,2,7,1,0,0,0,0,0,0,0,0,31,21,32,10,0,0,0,0,0,0,0,0,21,14,22,9,0,0,0,0,0,0,0,0,10,6,10,5,0,0,0,0,0,0,0,0,14,9,13,3,0,0,0,0,0,0,0,0,13,10,14,5,0,0,0,0,0,0,0,0,4,4,5,2,0,0,0,0,0,0,0,0,9,5,10,6,0,0,0,0,0,0,0,0,15,10,12,3,0,0,0,0,0,0,0,0,7,4,8,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,14,10,15,6,0,0,0,0,0,0,0,0,9,7,8,2,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,0,11,8,12,7,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,0,0,0,11,6,12,5,0,0,0,0,0,0,0,0,6,4,7,2,0,0,0,0,0,0,0,0,5,4,5,2,0,0,0,0
M. Mcdonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,12,2,0,0,0,0,0,0,0,0,9,7,10,3,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,7,4,7,3,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,5,4,6,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,1,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
D. Shapovalov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
J. Tsonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,5,4,2,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
I. Karlovic,0,0,0,0,8,5,9,2,0,0,0,0,0,0,0,0,25,16,25,8,0,0,0,0,0,0,0,0,16,14,17,3,0,0,0,0,0,0,0,0,9,8,8,1,0,0,0,0,0,0,0,0,14,11,14,5,0,0,0,0,0,0,0,0,10,6,10,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,11,10,9,0,0,0,0,0,0,0,0,0,9,8,15,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,7,13,3,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,6,3,2,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0
Y. Sugita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,11,4,0,0,0,0,0,0,0,0,8,6,7,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,6,5,7,1,0,0,0,0,0,0,0,0,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
D. Thiem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,29,13,0,0,0,0,0,0,0,0,18,10,16,8,0,0,0,0,0,0,0,0,10,10,13,5,0,0,0,0,0,0,0,0,10,8,8,3,0,0,0,0,0,0,0,0,18,15,16,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,17,13,15,10,0,0,0,0,0,0,0,0,3,3,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,11,5,2,0,0,0,0,0,0,0,0,7,4,15,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,11,4,10,4,0,0,0,0,0,0,0,0,3,2,8,2,0,0,0,0,0,0,0,0,13,9,23,11,0,0,0,0,0,0,0,0,9,6,12,5,0,0,0,0,0,0,0,0,4,1,11,3,0,0,0,0
