name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
B. Pera,6,4,6,1,33,19,35,15,19,7,20,8,14,7,15,3,7,4,12,3,19,10,20,4,7,3,3,2,4,1,9,2,13,5,19,4,12,8,5,2,4,4,2,0,8,4,17,7,16,12,7,1,8,5,4,1,16,8,13,5,9,5,4,1,20,14,13,3,14,10,10,4,6,3,3,2
P. Hercog,9,5,9,3,71,35,74,31,35,15,43,17,36,20,31,12,15,5,26,7,40,28,36,18,16,8,12,5,5,3,19,7,38,21,25,8,20,10,25,15,8,5,5,4,23,15,24,8,27,16,18,8,15,9,16,7,24,14,18,9,20,12,17,5,43,27,36,18,27,15,18,5,16,9,18,8
A. Kerber,18,9,16,6,87,47,85,33,47,32,52,20,40,23,33,15,32,23,32,18,38,21,38,11,17,12,15,5,23,15,14,5,30,23,45,26,29,18,21,7,5,3,5,4,31,18,24,13,25,18,40,15,14,7,8,5,31,14,38,19,14,10,18,12,52,28,61,36,28,17,25,14,24,14,36,15
P. Martinez,5,3,6,1,42,19,42,11,19,6,31,8,23,15,11,5,6,4,23,5,28,16,14,4,8,3,5,2,4,2,18,6,18,9,15,5,15,8,7,1,5,2,2,0,11,8,16,7,17,13,11,4,9,4,3,0,16,11,14,5,8,4,7,2,22,14,25,13,14,7,12,7,8,6,13,5
S. Caruso,0,0,0,0,57,34,57,20,34,21,37,14,23,14,20,7,21,13,23,5,27,13,27,10,9,5,7,1,13,9,18,5,21,14,22,7,19,11,16,7,4,1,1,0,18,11,20,9,18,10,16,7,9,5,8,3,17,10,18,7,13,10,12,4,40,25,20,8,24,12,12,1,15,11,8,4
S. Stakhovsky,0,0,0,0,14,9,14,3,9,4,11,2,5,2,3,1,4,1,9,2,7,5,4,0,3,2,1,0,1,0,7,3,8,4,6,1,4,2,1,0,1,0,0,0,5,2,8,3,6,3,2,1,2,1,0,0,6,3,4,0,4,3,1,0,19,14,1,0,14,5,1,0,5,4,0,0
L. Rosol,0,0,0,0,19,7,20,6,8,6,14,2,12,5,6,3,6,4,12,4,7,5,5,3,7,6,3,1,4,3,8,0,7,3,6,2,8,4,5,1,1,1,1,1,4,2,4,1,8,3,6,2,5,2,1,1,5,3,5,2,7,4,2,1,11,7,4,1,7,4,3,1,4,2,1,1
T. Monteiro,25,18,26,5,38,29,39,10,29,18,29,15,9,7,10,3,18,14,14,4,18,15,22,6,2,0,3,0,14,12,10,3,19,15,20,6,3,2,9,2,2,2,0,0,17,9,17,4,6,5,13,2,3,1,2,0,13,8,15,3,2,2,4,0,9,6,12,4,6,5,8,2,3,1,4,1
E. Benchetrit,0,0,0,0,37,23,37,12,23,16,25,6,14,10,12,5,16,11,19,3,17,8,13,4,4,3,4,2,11,8,16,3,13,7,12,3,12,5,7,2,1,0,2,0,10,6,12,5,11,6,8,5,7,4,4,3,10,8,8,4,9,3,6,3,9,6,10,4,6,4,6,0,3,2,4,1
M. Ymer,20,10,20,8,64,41,63,35,41,28,28,14,23,15,35,17,28,16,14,7,28,16,32,11,8,3,17,8,16,9,7,4,28,14,28,11,15,13,20,8,5,4,8,3,21,13,21,8,27,10,23,9,6,4,13,6,18,8,22,8,21,11,16,9,41,28,27,14,28,16,13,4,13,8,14,6
B. Rola,6,2,6,3,14,3,13,4,3,1,9,3,11,5,4,0,1,0,6,3,7,4,7,3,6,3,0,0,0,0,3,0,5,3,7,2,6,4,3,0,3,2,0,0,3,1,5,1,6,3,5,4,4,3,0,0,5,3,2,0,6,1,4,3,4,3,1,0,3,2,1,0,1,0,0,0
T. Paul,25,15,24,11,80,50,79,26,50,29,53,14,30,18,26,11,29,21,39,10,39,24,29,12,12,6,11,4,21,14,29,12,32,21,27,8,21,12,19,4,6,3,4,1,28,24,31,9,23,17,23,8,12,9,7,2,21,12,24,12,15,6,13,7,27,18,31,10,18,11,21,5,9,5,10,2
A. Bublik,17,11,17,8,56,36,56,17,36,23,39,14,20,10,17,7,23,19,25,16,23,13,24,14,10,6,7,2,19,13,9,2,17,11,26,12,16,8,19,5,4,2,2,0,17,13,16,3,14,9,26,10,10,6,7,1,13,9,19,8,11,6,16,4,21,11,41,12,11,7,29,13,10,7,12,4
M. Janvier,0,0,0,0,14,8,14,3,7,3,11,2,6,2,3,1,4,2,9,2,6,4,4,1,4,1,1,0,2,2,7,1,6,5,5,0,3,1,2,2,3,0,0,0,5,3,6,2,2,2,0,0,2,0,2,1,4,2,2,1,0,0,1,1,5,3,1,0,3,1,1,0,2,1,0,0
A. Hoang,12,10,12,4,53,27,53,21,27,14,32,13,26,18,21,8,14,7,19,10,31,21,26,9,8,3,8,3,7,3,9,3,28,21,27,10,13,5,14,5,5,3,3,3,25,11,20,8,12,4,19,8,11,5,5,1,18,14,19,8,13,8,12,5,31,16,28,13,16,8,15,3,15,11,13,3
C. Stebe,5,4,4,3,35,14,35,12,14,11,23,9,21,13,12,6,11,5,14,3,16,9,15,5,8,4,6,1,5,5,11,7,15,8,13,5,11,7,10,5,4,1,1,0,8,6,15,7,14,6,10,5,5,4,6,1,8,6,12,6,12,7,10,1,13,8,27,9,8,5,18,4,5,1,9,1
G. Barrere,26,18,26,10,80,50,80,41,50,32,39,16,30,19,41,17,32,22,23,9,37,21,40,13,11,5,17,6,22,11,14,4,31,23,36,17,21,13,24,8,6,4,6,0,34,24,23,5,21,12,33,17,12,8,14,2,22,14,21,9,17,11,29,14,29,20,37,13,20,12,24,5,9,2,13,5
S. Bolelli,0,0,0,0,15,10,16,3,10,7,13,3,5,4,3,1,7,4,10,1,7,3,5,1,1,1,1,0,4,2,9,2,6,4,5,1,5,4,2,0,0,0,0,0,6,4,6,1,6,2,3,1,1,0,0,0,4,4,3,1,4,3,1,0,4,3,4,1,3,2,3,1,1,0,1,0
A. Davidovich Fokina,5,3,5,0,49,29,50,18,29,9,32,13,20,10,18,3,9,4,19,7,30,15,28,10,10,7,3,2,4,2,12,3,20,16,25,11,22,13,11,4,3,2,2,1,18,9,17,4,17,10,18,6,11,8,5,1,19,12,16,7,15,10,10,3,28,17,27,12,17,9,15,6,11,3,12,5
J. Del Potro,7,3,6,2,74,52,75,34,51,33,40,12,22,13,34,14,33,24,28,10,32,19,33,16,9,7,14,8,24,13,18,6,28,21,27,7,19,12,22,11,2,0,8,3,32,17,26,12,19,12,18,9,7,2,16,5,27,18,21,9,9,6,20,7,28,21,41,17,21,15,24,9,7,7,17,7
H. Dellien,0,0,0,0,42,26,40,17,26,18,23,7,16,8,18,5,18,13,16,5,16,6,20,9,8,4,5,2,13,6,11,3,11,4,16,4,14,9,12,5,4,2,2,1,11,7,15,5,16,9,11,5,7,5,6,3,13,9,11,5,12,9,8,7,25,11,18,6,11,4,12,6,14,5,6,0
A. Muller,0,0,0,0,14,5,14,3,5,2,11,4,9,5,3,0,2,1,7,0,8,3,7,3,4,2,0,0,1,1,7,2,4,3,4,3,7,2,3,2,2,1,0,0,3,3,3,3,3,2,4,3,6,3,2,1,2,1,4,1,4,2,4,1,3,2,5,2,2,2,3,0,1,0,2,1
J. Kovalik,10,7,9,2,36,24,37,6,24,19,32,8,12,4,6,2,19,14,24,8,9,6,12,5,8,6,2,0,14,10,16,5,11,9,15,6,9,5,7,1,2,0,0,0,13,7,14,3,7,4,12,1,4,3,1,0,10,5,14,3,6,4,2,1,10,6,6,3,6,5,3,0,4,0,3,1
N. Mahut,17,6,17,6,60,35,58,21,35,21,37,15,25,17,21,9,21,11,22,5,31,20,27,7,8,6,9,2,11,8,17,9,30,20,25,7,17,11,14,8,2,2,2,0,23,12,27,6,21,19,13,5,8,6,10,8,30,21,14,7,8,7,7,2,34,22,17,4,22,13,13,3,12,9,4,2
C. Ruud,29,18,28,9,69,41,66,27,41,27,39,17,28,18,27,11,27,21,22,6,32,23,33,11,10,8,11,3,21,16,16,5,29,19,28,12,17,12,19,7,2,2,3,2,24,15,21,9,22,13,24,8,7,6,8,2,22,17,25,13,15,10,14,5,30,18,33,10,18,11,23,7,12,8,10,6
O. Otte,0,0,0,0,30,20,31,14,20,7,17,7,10,9,14,5,7,5,10,3,22,15,16,6,1,1,5,4,5,3,7,3,17,15,13,1,8,3,7,3,0,0,4,1,17,11,15,6,5,5,5,2,5,2,6,2,11,6,9,2,2,0,6,2,9,6,11,4,6,5,7,4,3,3,4,3
L. Sonego,9,2,9,2,30,21,30,9,21,12,21,6,9,5,9,4,12,8,15,3,14,5,11,1,4,3,4,1,8,8,12,2,9,5,13,0,12,10,4,0,1,1,1,0,5,4,15,1,14,9,4,0,3,1,1,0,10,7,5,0,6,3,1,0,12,5,1,1,5,4,0,0,7,5,1,1
Q. Halys,12,7,12,1,42,22,40,17,22,7,23,10,20,13,17,3,7,7,13,6,28,15,24,6,7,5,3,1,7,6,7,3,15,7,24,7,18,9,8,3,2,1,1,0,8,6,20,8,17,12,12,7,10,6,4,2,14,9,13,4,11,8,9,4,18,9,17,4,9,8,13,7,9,4,4,3
J. Londero,0,0,0,0,86,51,85,36,51,37,49,19,35,23,36,14,37,31,30,12,37,18,41,16,12,9,14,6,31,21,18,6,24,12,37,9,28,14,24,10,3,3,6,3,22,16,34,14,26,14,23,10,17,6,13,6,20,14,27,8,18,10,17,5,35,24,28,11,24,14,17,2,11,9,11,5
R. Gasquet,0,0,0,0,32,15,32,7,15,9,25,9,17,8,7,3,9,8,16,3,14,11,13,7,9,5,3,1,8,5,13,3,12,9,9,2,8,4,9,3,4,2,1,1,12,10,10,1,7,7,8,5,6,3,3,1,9,7,4,2,3,2,7,3,5,4,11,6,4,4,5,1,1,1,6,2
A. Vatutin,7,4,7,2,16,8,16,8,8,6,8,4,8,4,8,4,6,3,4,3,6,3,7,3,4,2,4,3,3,0,1,0,6,2,8,2,5,3,4,3,2,0,3,2,5,3,6,3,7,3,3,0,2,1,4,1,5,3,6,4,5,2,3,2,6,3,6,2,3,2,4,0,3,1,2,1
C. Moutet,7,5,7,3,71,40,73,31,40,26,42,11,31,18,31,13,26,11,31,6,31,17,29,14,13,4,13,5,11,8,25,12,33,24,21,11,18,7,22,13,9,6,5,3,27,14,22,5,16,13,20,11,17,9,15,10,26,16,14,5,12,7,16,7,21,11,28,10,11,10,18,8,10,3,10,4
R. Berankis,4,2,5,0,45,19,45,17,19,12,28,10,26,20,17,6,12,7,18,7,27,13,21,10,6,2,6,3,7,6,11,1,18,12,18,7,16,12,13,7,4,2,3,1,13,10,12,3,18,12,13,3,6,2,9,5,15,11,13,2,8,3,7,4,18,12,9,1,12,4,8,4,6,3,1,1
Y. Maden,4,4,3,3,29,9,29,13,9,5,16,3,20,11,13,5,5,3,13,7,15,7,11,4,9,5,5,3,3,1,6,2,9,6,14,4,13,10,6,3,4,3,3,1,8,3,12,3,13,9,7,4,6,2,5,3,14,5,6,3,6,3,6,4,18,10,9,5,10,7,4,1,8,3,5,2
K. Coppejans,3,0,4,0,16,6,17,11,6,4,6,3,10,6,11,4,4,2,3,1,8,4,10,5,4,1,4,1,2,2,2,2,6,4,6,2,5,3,8,2,3,2,1,0,4,2,6,4,5,1,8,2,4,2,3,1,3,2,10,6,6,2,4,2,6,2,13,5,2,2,8,3,4,3,5,3
Y. Hanfmann,0,0,0,0,12,9,12,1,9,4,11,2,3,1,1,1,4,0,9,1,6,5,2,0,2,1,1,0,0,0,8,3,9,4,3,1,2,1,1,0,1,1,0,0,4,2,5,3,6,3,2,1,2,0,0,0,5,3,4,0,3,2,1,0,8,4,4,3,4,1,1,0,4,1,3,0
E. Rybakina,6,2,6,3,36,22,36,11,22,9,25,8,14,10,11,7,9,5,17,8,23,15,12,8,4,3,7,1,5,3,9,2,19,13,12,5,11,7,14,4,1,1,1,1,15,9,9,4,13,8,15,5,5,3,4,3,14,10,14,9,8,3,6,2,11,6,28,12,6,4,16,7,5,2,12,4
A. Tatishvili,0,0,0,0,6,3,7,3,3,1,4,2,3,1,3,2,1,0,2,1,3,0,3,1,2,0,2,1,0,0,1,0,1,0,3,0,3,0,2,0,2,0,1,0,0,0,3,3,1,1,2,1,3,0,1,0,1,0,4,1,0,0,2,1,6,4,6,1,4,0,5,3,2,1,1,0
V. Diatchenko,0,0,0,0,23,12,24,9,12,6,15,6,11,6,9,4,6,2,9,1,12,8,11,6,5,2,4,2,2,1,8,4,12,8,6,2,6,3,8,4,3,2,2,1,9,5,8,2,7,7,6,3,5,1,5,2,11,2,5,0,1,0,6,1,18,8,8,5,8,4,3,0,10,5,5,2
K. Nara,0,0,0,0,23,12,24,8,12,6,16,7,11,6,8,3,7,4,9,3,12,8,12,2,5,4,3,1,4,3,6,2,11,6,13,4,8,3,4,3,1,1,1,1,7,4,11,6,8,5,5,2,6,4,3,1,8,2,9,4,7,4,4,1,29,10,15,7,10,5,8,5,19,14,7,4
G. Gatto-Monticone,0,0,0,0,15,2,13,7,2,0,6,3,13,8,8,5,0,0,3,0,10,7,6,3,5,2,5,2,0,0,3,1,7,5,3,1,5,2,6,2,3,1,2,1,5,3,3,1,4,1,5,2,4,3,3,1,3,2,4,1,6,2,4,2,6,3,5,4,3,1,1,0,3,1,4,2
M. Bouzkova,0,0,0,0,25,12,25,9,12,4,16,8,13,3,9,7,4,2,8,3,11,7,10,4,10,4,7,2,2,1,5,1,9,2,9,3,8,7,9,4,6,3,2,1,3,1,7,3,14,7,8,3,4,3,5,3,9,4,8,4,10,7,5,0,27,13,16,9,13,6,7,3,14,8,9,5
J. Pegula,6,1,6,4,20,9,20,8,9,5,12,6,11,6,8,3,5,4,6,5,10,7,11,2,5,2,3,2,4,2,1,1,8,3,14,5,5,2,3,2,3,0,2,0,5,4,10,6,7,4,6,2,3,1,4,2,5,2,10,3,4,2,4,1,8,4,11,5,4,3,6,2,4,2,5,2
C. Paquet,0,0,0,0,12,5,12,3,5,1,9,4,7,4,3,2,1,1,5,2,8,3,5,2,3,0,2,1,1,0,3,0,3,2,5,3,5,2,3,2,3,2,1,0,3,1,2,1,3,1,4,2,5,1,3,1,3,3,3,1,3,1,4,2,1,1,13,6,1,1,7,5,0,0,6,1
J. Paolini,0,0,0,0,20,9,19,13,9,2,6,2,11,6,13,6,2,1,4,2,13,8,9,5,5,1,6,2,1,0,2,2,9,3,6,2,6,4,9,3,4,4,2,1,4,2,6,3,10,3,8,4,6,5,4,0,5,3,7,1,12,4,8,2,11,4,10,4,4,3,6,2,7,4,4,3
S. Janicijevic,0,0,0,0,7,3,8,3,3,1,5,1,4,2,3,1,1,0,4,1,4,1,3,0,2,1,1,1,0,0,3,2,2,1,4,3,4,1,0,0,1,0,1,0,1,1,3,0,2,1,3,1,3,3,1,1,1,0,2,1,4,0,1,0,2,1,7,4,1,0,3,2,1,0,4,1
H. Tan,0,0,0,0,8,6,8,3,6,3,5,2,2,1,3,3,3,2,3,1,4,3,2,0,1,0,3,1,2,0,2,0,4,1,3,0,1,1,2,0,1,0,1,0,3,1,3,2,4,3,2,0,0,0,1,0,5,2,4,2,1,0,1,1,4,1,2,0,1,0,2,0,3,0,0,0
A. Bolsova,11,8,11,6,38,23,39,18,23,14,21,10,15,7,18,8,14,9,11,5,16,9,20,6,8,5,8,4,9,7,6,4,14,9,19,11,12,8,10,2,3,3,4,1,11,7,12,8,13,6,19,5,7,2,5,4,10,6,22,9,9,7,6,4,21,14,29,13,14,7,16,9,7,3,13,4
V. Zvonareva,0,0,0,0,9,3,9,2,3,2,7,1,6,5,2,1,2,1,6,2,6,4,2,0,1,1,1,0,1,0,4,0,5,1,4,1,3,1,1,0,0,0,0,0,2,0,3,1,5,4,2,1,2,0,0,0,6,3,2,2,1,1,1,0,15,9,6,1,9,2,5,3,6,4,1,1
K. Juvan,0,0,0,0,24,15,24,12,15,8,12,5,9,7,12,3,8,6,7,3,14,7,14,8,2,0,3,1,6,2,4,2,9,7,9,2,7,3,10,4,2,2,1,0,11,6,9,2,5,3,8,2,6,1,5,1,8,2,8,2,3,2,6,2,11,5,13,3,5,3,10,6,6,1,3,2
J. Brady,21,14,21,8,43,21,41,17,21,13,24,10,22,15,17,5,13,8,14,7,23,13,22,9,7,6,5,1,8,7,7,2,18,9,20,7,16,8,13,4,1,1,1,0,10,7,15,4,17,11,16,2,9,7,5,2,14,8,18,5,13,5,5,2,26,14,18,9,14,8,9,4,12,9,9,3
I. Jorovic,6,3,6,2,17,10,17,8,10,7,9,3,7,5,8,1,7,3,6,3,8,3,10,4,2,2,1,0,3,3,3,0,7,2,9,3,7,5,5,3,0,0,0,0,2,1,6,3,10,9,5,2,2,1,3,0,10,6,6,2,2,2,5,2,14,7,14,6,7,4,8,4,7,5,6,1
S. Zhuk,0,0,0,0,9,4,9,4,4,1,5,2,5,2,4,1,1,0,3,0,5,3,5,1,3,1,1,1,0,0,3,0,4,2,4,2,3,3,1,1,2,1,1,1,2,2,2,1,5,3,2,0,1,0,1,0,3,1,3,1,2,1,1,0,8,5,3,0,5,2,3,1,3,2,0,0
L. Samsonova,0,0,0,0,17,9,18,1,9,4,17,7,8,3,1,0,4,4,10,3,8,4,8,3,5,3,0,0,4,2,7,1,4,1,8,3,7,4,3,1,2,1,0,0,3,1,6,1,7,5,5,1,4,2,1,0,7,3,5,2,4,2,2,0,9,8,13,3,8,5,10,6,1,0,3,0
A. Lottner,0,0,0,0,19,11,19,6,11,4,13,3,8,4,6,2,4,2,10,4,11,6,7,5,4,2,2,1,2,1,6,1,8,6,6,3,7,3,6,4,2,0,1,0,7,3,4,3,5,2,5,1,4,1,5,2,6,2,7,2,4,1,4,2,9,8,6,1,8,4,5,1,1,0,1,0
L. Davis,7,4,7,2,40,23,41,21,23,15,20,8,17,12,21,9,15,8,12,6,20,11,20,4,5,3,9,4,8,5,6,4,18,8,22,8,12,9,9,3,2,1,4,1,11,8,18,9,19,13,14,7,4,2,6,2,16,8,16,7,8,5,11,7,29,17,23,11,17,10,12,4,12,9,11,3
K. Pliskova,0,0,0,0,34,19,35,19,19,16,16,6,15,10,19,13,16,7,10,6,13,7,12,5,5,3,13,8,7,4,4,0,16,10,13,7,9,5,10,2,2,2,8,4,13,10,6,2,11,8,15,4,6,2,6,4,11,5,13,3,5,5,6,4,24,9,11,4,9,4,7,3,15,8,4,1
S. Rogers,6,4,5,3,33,15,32,12,15,8,20,10,18,10,12,6,8,7,10,4,17,9,16,8,8,5,6,1,7,3,6,1,10,4,12,5,13,6,13,6,3,2,1,1,8,6,8,4,12,4,12,1,9,4,6,0,6,4,15,8,12,8,7,3,22,10,22,11,10,5,11,6,12,7,11,7
C. Suarez Navarro,9,6,9,5,36,21,38,16,21,14,22,8,15,11,16,8,14,7,14,6,18,9,16,5,4,3,8,3,7,4,8,4,16,14,17,9,12,7,10,5,1,0,3,2,17,7,12,2,9,9,14,7,5,3,6,3,19,10,9,2,3,2,10,4,19,11,17,10,11,6,7,3,8,3,10,4
D. Parry,0,0,0,0,17,7,17,5,7,2,12,3,10,4,5,3,2,1,9,5,9,5,5,0,6,5,3,1,1,1,4,2,6,4,10,1,9,3,2,0,1,1,1,0,4,2,11,6,5,4,3,2,7,7,1,0,6,3,7,3,8,6,3,1,23,12,5,3,12,6,2,0,11,8,3,3
M. Minella,0,0,0,0,18,13,18,7,13,9,11,6,5,3,7,3,9,3,5,1,7,5,10,4,2,1,3,1,3,2,4,0,11,7,7,3,3,3,6,4,1,1,1,0,8,4,4,2,7,4,5,3,1,1,5,1,8,5,4,1,4,1,7,1,8,4,12,4,4,2,8,4,4,2,4,3
A. Albie,0,0,0,0,8,4,8,1,4,1,7,2,4,2,1,0,1,1,5,0,5,3,3,0,2,1,0,0,1,0,4,3,3,2,3,1,3,1,0,0,1,0,0,0,3,1,6,3,2,1,1,0,2,0,0,0,3,1,4,2,1,0,0,0,2,1,5,3,1,1,2,1,1,0,3,1
S. Kuznetsova,0,0,0,0,31,19,31,16,19,9,15,7,12,5,16,5,9,7,8,5,15,7,18,9,7,4,5,1,7,5,3,1,9,6,14,7,12,4,13,8,3,3,1,1,8,6,8,5,7,4,12,5,11,8,8,3,6,5,12,3,11,2,10,6,7,4,8,1,4,0,7,0,3,0,1,0
K. Kucova,0,0,0,0,17,9,17,5,9,3,12,4,8,5,5,1,3,2,8,5,11,8,8,5,3,1,1,1,2,1,3,0,9,4,8,2,4,2,5,2,2,2,1,0,5,0,6,0,7,5,5,1,4,2,3,1,10,8,4,0,4,2,3,2,5,4,1,0,4,4,1,0,1,1,0,0
Michael Mmoh,0,0,0,0,32,19,31,13,19,13,18,4,13,6,13,4,13,9,14,2,12,9,13,3,7,7,4,1,9,6,12,2,13,11,12,1,10,5,6,3,0,0,1,0,14,9,13,2,7,3,4,2,5,3,4,3,8,5,4,2,7,5,3,1,14,7,7,3,7,4,4,2,7,3,3,2
Pedro Martinez,0,0,0,0,14,5,14,3,5,4,11,3,9,2,3,1,4,1,8,4,3,3,5,2,7,4,1,0,1,0,4,1,6,3,7,1,4,2,3,1,3,1,0,0,4,1,7,1,5,2,3,2,3,2,1,1,5,0,2,2,5,4,2,0,16,9,7,4,9,5,3,1,7,3,4,2
Mitchell Krueger,0,0,0,0,31,20,30,8,20,12,22,6,11,6,8,2,12,6,16,5,14,9,12,3,5,3,2,2,6,4,11,5,15,10,14,3,8,5,3,1,2,0,2,0,12,9,16,5,10,5,5,2,3,1,3,2,8,4,8,3,6,3,3,1,15,7,6,3,7,4,3,1,8,5,3,3
Pedro Sousa,0,0,0,0,19,12,19,4,12,7,15,6,7,5,4,2,7,5,9,4,10,7,8,3,2,0,2,1,5,2,5,2,9,7,9,1,3,2,4,0,2,2,1,1,10,5,10,3,4,2,5,2,3,1,0,0,7,4,6,3,3,2,2,1,6,3,11,5,3,2,6,3,3,0,5,1
Federico Gaio,5,1,5,2,21,13,21,7,13,8,14,3,8,5,7,3,8,3,11,0,10,8,7,3,3,1,3,2,3,2,11,4,13,9,4,1,3,1,4,1,2,2,2,1,10,8,7,4,5,5,4,1,4,2,2,1,7,3,7,2,2,1,2,2,9,4,4,1,4,3,3,1,5,3,1,0
Sebastian Korda,0,0,0,0,18,8,19,3,8,4,16,4,10,8,3,1,4,2,12,6,12,8,6,2,2,1,1,0,2,0,6,2,10,4,10,2,5,3,3,1,1,1,0,0,6,4,10,4,9,7,4,0,3,2,1,0,9,5,8,0,4,4,1,1,18,12,0,0,12,5,0,0,6,3,0,0
Thai Son Kwiatkowski,6,3,5,1,19,9,17,5,9,7,12,5,10,8,5,1,7,5,7,2,10,4,9,2,2,1,1,0,5,2,5,1,6,3,9,2,7,5,3,0,1,1,0,0,6,3,8,1,8,7,5,4,3,1,0,0,10,5,2,1,2,0,4,2,5,3,7,3,3,3,4,1,2,0,3,0
Mohamed Safwat,0,0,0,0,13,7,14,3,7,2,11,3,6,3,3,1,2,0,8,6,8,6,5,1,3,3,1,1,0,0,2,2,8,3,10,4,5,3,1,0,0,0,1,0,3,2,8,2,8,6,5,1,2,2,1,0,7,6,6,3,4,2,2,1,6,2,7,1,2,0,6,2,4,1,1,0
Mikael Ymer,5,2,5,1,14,8,15,4,8,3,11,4,6,2,4,1,3,3,7,2,7,6,7,1,4,2,1,0,3,2,5,0,6,4,8,4,3,2,2,1,2,1,0,0,5,5,4,1,4,2,5,1,2,0,1,0,2,1,5,3,2,0,2,0,1,1,8,3,1,1,5,2,0,0,3,2
Marc Polmans,6,4,6,3,24,12,25,10,12,10,15,5,12,4,10,4,10,6,10,5,6,6,11,5,8,4,4,2,6,3,5,2,10,7,11,3,4,1,7,1,4,2,2,1,10,5,10,3,4,1,9,3,5,3,2,0,6,2,9,3,6,4,5,2,14,10,8,4,10,6,4,1,4,2,4,3
Maxime Cressy,5,2,4,0,33,21,33,12,21,15,21,8,12,10,12,4,15,10,13,5,16,13,16,5,2,1,4,1,10,10,8,1,18,13,16,8,4,3,8,1,1,1,1,0,13,6,9,4,8,4,15,4,2,1,2,2,11,4,15,4,5,4,4,1,19,11,9,3,11,8,6,1,8,5,3,2
Stefano Travaglia,0,0,0,0,18,12,19,5,12,9,14,5,6,3,5,1,9,7,9,3,6,4,9,3,3,1,1,1,7,6,6,0,6,3,9,1,3,2,3,0,2,2,1,1,4,3,8,1,5,1,4,2,3,3,0,0,2,0,3,1,7,5,2,0,14,4,3,2,4,3,1,0,10,6,2,2
Attila Balazs,0,0,0,0,16,9,16,6,9,6,10,1,7,3,6,2,6,4,9,3,6,3,5,2,4,3,2,1,4,4,6,1,5,1,6,1,6,5,3,1,1,1,1,0,1,1,6,4,9,7,3,1,2,0,2,0,7,5,6,1,2,0,3,2,2,1,4,1,1,1,3,1,1,0,1,0
Ulises Blanch,0,0,0,0,25,17,25,7,17,9,18,6,8,3,7,2,9,6,12,5,11,7,11,3,5,3,2,2,6,4,7,2,10,6,13,6,7,4,3,0,2,1,2,0,8,6,9,2,8,5,9,3,4,3,2,1,7,4,8,0,6,3,4,1,13,9,4,1,9,6,3,1,4,4,1,1
Jason Jung,0,0,0,0,18,9,19,8,9,6,11,3,9,4,8,1,6,5,8,2,7,4,10,3,5,3,1,0,5,3,6,1,5,2,9,6,6,4,4,2,2,1,0,0,4,2,4,0,7,2,8,3,3,2,2,1,4,3,5,2,7,4,4,2,6,4,8,4,4,4,4,2,2,1,4,2
Federico Coria,0,0,0,0,33,19,33,13,19,12,20,5,14,10,13,8,12,10,15,5,17,12,10,5,4,2,8,3,10,8,10,4,14,7,10,6,7,3,10,4,2,0,3,1,9,8,8,4,10,6,12,5,4,3,6,1,7,4,11,3,7,5,10,3,15,8,19,9,8,4,10,2,7,3,9,2
Alejandro Davidovich Fokina,4,4,5,3,51,20,50,20,20,13,30,11,31,16,20,9,13,10,19,8,23,13,22,9,15,12,9,5,10,5,11,3,16,11,21,12,22,11,13,7,3,2,5,2,16,10,12,2,16,12,18,9,13,6,10,5,18,11,11,5,10,6,14,3,22,14,29,11,14,8,18,7,8,3,11,5
Brandon Nakashima,14,11,14,6,35,26,34,12,26,19,22,10,9,4,12,6,19,16,12,2,11,10,16,6,5,4,6,2,16,11,10,4,13,7,12,5,5,3,10,2,1,1,2,1,12,5,11,3,9,5,13,2,3,2,3,1,12,8,14,4,6,3,4,1,14,12,9,0,12,6,9,2,2,1,0,0
Go Soeda,6,3,6,2,14,8,15,2,8,5,13,0,6,4,2,1,5,4,13,1,7,4,1,0,2,2,1,1,4,3,12,3,5,3,2,0,5,4,0,0,0,0,1,0,4,1,5,1,6,3,0,0,1,0,1,0,6,5,1,0,3,1,1,0,3,2,2,1,2,2,1,0,1,1,1,0
Emil Ruusuvuori,0,0,0,0,33,18,33,18,18,12,15,5,15,13,18,7,12,5,10,4,19,13,16,10,2,0,7,2,5,3,6,1,20,14,10,3,6,4,15,4,2,0,2,1,16,11,8,3,10,4,14,5,2,1,5,1,9,6,12,5,7,3,9,3,8,7,31,16,7,6,15,7,1,1,16,3
